mae_rate,rmse_rate,mae_log,cor_rate,mae_count,rmse_count,cor_count,zero_acc,seed,fold,label
2.398344881572933,15.879500205856989,2.4538317258138442,-0.22978268634464089,294.6674922391717,1050.3215918294834,0.046362206330387554,0.5073529411764706,123,0,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
0.5508140721704735,1.4789107122573635,2.393377510882679,-0.22346055206181376,186.55241153374752,484.7771660087071,-0.050585224250131525,0.4482758620689655,123,1,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
0.7706819652252331,6.083627691110915,2.28044029452411,-0.20669736590789223,191.81080126613818,519.9312790221189,0.4335957943843922,0.45454545454545453,123,2,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
3.0140715202809614,26.466990939905024,1.603617105518491,-0.07594607988608276,976.2672039954758,11292.037326853335,0.059828335869717204,0.5813953488372093,123,3,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
1.07544600617938,6.702888761315448,2.401634552781971,-0.16759530768024888,169.50885658927396,593.1381239775071,0.043994303927091194,0.42696629213483145,123,4,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
0.682678987284848,3.178462501339956,2.5321322037060283,-0.039215816633307254,246.50178175099597,576.0741700750301,-0.029168560809606028,0.4473684210526316,456,0,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
2.4567661803491774,25.169108288913275,2.434323586080697,-0.1119080116966442,255.57889921882185,1006.960724695555,0.08399043425708773,0.4456140350877193,456,1,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
2.4054964044251586,16.40845973288474,2.633458363712716,-0.2699705687377277,234.59071515985246,586.1125380687644,-0.0013177073109301583,0.4460431654676259,456,2,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
1.6471998691511245,12.107587027083307,1.4292288048654753,-0.006468809873069902,1041.191738437229,11833.17700773198,0.09007771152958112,0.5620437956204379,456,3,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
0.7929854989607387,3.2632210511405257,2.3687931741998023,-0.3208562086717893,228.72117048353985,763.3032475642626,-0.05116146858090279,0.4642857142857143,456,4,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
1.292528102721932,11.20534810994378,2.2676397133620267,-0.11650836578884982,634.9922148570114,8162.633515215055,0.010294117552499187,0.46689895470383275,789,0,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
0.7016730075946855,3.4177053279986684,2.5074670642919443,-0.09874234683861588,230.96488501637342,614.2691447834143,-0.019969119324714346,0.45907473309608543,789,1,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
2.034411490445766,11.962890386016907,2.4349049857476075,-0.28698233219391434,239.27742993769056,614.64090626769,0.028643812148893024,0.45555555555555555,789,2,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
0.792527457877786,3.344631863859769,2.470536003172932,-0.24031827771543549,217.08824823933733,617.6258827098638,0.007798666837590305,0.4714828897338403,789,3,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
3.143280639566311,27.95264970427922,1.8931402300515756,-0.11663213610558763,626.540885528486,8288.693309071843,0.20371949246410134,0.46099290780141844,789,4,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
0.49935684027654753,1.3449218882252758,2.343804218615458,0.16054176705847426,251.56215648870275,956.3132101849191,0.0956908072319666,0.48014440433212996,101112,0,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
1.5405451587096775,13.411438168909454,2.120227639932268,-0.0763125670307515,617.2740946577534,8181.715206844022,0.10965295133472319,0.5,101112,1,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
2.902750947439232,25.518558647498164,2.452937389486695,-0.18031555120012216,231.10147705402815,674.5461995876404,-0.05448409925830991,0.4406779661016949,101112,2,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
1.6585859194899766,11.659859385332084,2.1031672151220713,-0.09871162085023025,643.440989893311,8449.316383281728,0.12305097684377567,0.48134328358208955,101112,3,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
1.3082584575497858,8.958830731054196,2.6146662138809558,-0.19249557202457074,213.1173309370222,585.5672880351711,0.12015322055610324,0.3968871595330739,101112,4,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
1.0290181915718952,7.630325217733681,2.3111382352651684,-0.19011477738459845,180.46792511703495,505.05951594569126,0.0645888499267382,0.4383116883116883,131415,0,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
0.6403641867505832,3.3364809681840653,2.5466094624407143,-0.21642722467774508,264.41751563131146,691.4553510132843,0.050233714046755217,0.4461538461538462,131415,1,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
1.9995395424965536,14.42195272790429,2.3463968182391506,-0.167842874003091,226.92522407179158,1023.3015973342475,0.06925157289448144,0.49603174603174605,131415,2,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
2.5038344871484175,26.364474409387768,2.028482183874589,-0.07164859446579075,611.4318751237689,8517.791402032735,0.03499621842567738,0.4866920152091255,131415,3,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
1.8920206228769836,12.268943345544887,2.3760339946701516,-0.1562818424479392,648.8868605350484,7995.184520135388,0.1088632341912937,0.49,131415,4,"Hurdle GLM (base, log(max_wind_speed) & log(sdi))"
2.397459182545353,15.877465114934132,2.4468138065438247,-0.20566171323171084,296.2667057789775,1054.6399554485786,0.0515590364280694,0.5147058823529411,123,0,"Hurdle GLM (base, log(max_wind_speed))"
0.5515050241289041,1.4779234212478256,2.3913423660077084,-0.2124370167507025,185.24555647777427,473.7836798705664,-0.04886091347866258,0.44482758620689655,123,1,"Hurdle GLM (base, log(max_wind_speed))"
0.7680249201680098,6.082703931987859,2.270571890937627,-0.19604662790301255,189.46017078881567,499.82712072071143,0.4390033429576163,0.45454545454545453,123,2,"Hurdle GLM (base, log(max_wind_speed))"
3.0137608353096104,26.466817764693634,1.596412971892472,-0.06697045016537748,976.2651941197231,11291.71311298488,0.06404973974350073,0.5813953488372093,123,3,"Hurdle GLM (base, log(max_wind_speed))"
